CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer_name,from,until,null,PRICE         
13,89034559,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟ 5% 850ΓΡ-0.80Ε,1.89,2.22,89034559_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MarketIn,24-07-2024,30-07-2024,,
13,89041155,ΚΟΛΙΟΣ CUISINE ΣΤΡΑΓΓΙΣΤΟ ΕΔΕΣΜΑ 2Χ150ΓΡ,0.99,3.3,89041155_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MarketIn,24-07-2024,30-07-2024,,
14,89025333,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΛΑΦ 2% 200Γ,0.39,1.95,89025333_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MarketIn,24-07-2024,30-07-2024,,
14,89034561,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟ 2% 850ΓΡ-0.80Ε,1.89,2.22,89034561_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MarketIn,24-07-2024,30-07-2024,,
15,89067434,ΜΦΒ ΦΕΤΑ ΠΟΠ ΜΕΣΟΤΟΠΟΥ ΛΕΣΒΟΥ ΚΙΛΟ,8.99,8.99,89067434_1.jpg,0,Τυρί Φέτα,kg,,MarketIn,24-07-2024,30-07-2024,,
16,12208006,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ ΤΟ ΚΙΛΟ,5.99,5.99,12208006_1.jpg,0,Τυρί Γκούντα,kg,,MarketIn,24-07-2024,30-07-2024,,
17,89051656,ΜΦΒ ΓΚΟΥΝΤΑ LIGHT 30% ΤΟΣΤ ΤΟ ΚΙΛΟ,6.99,6.99,89051656_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,MarketIn,24-07-2024,30-07-2024,,
18,89011906,ECONOMY ΧΥΜΟΣ ΤΟΜΑΤΑΣ PASSATA 500ΓΡ,0.49,0.98,89011906_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,MarketIn,24-07-2024,30-07-2024,,
18,89071150,ΜΦΒ PASSATA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.59,1.18,89071150_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,MarketIn,24-07-2024,30-07-2024,,
19,89005866,ECONOMY ΦΡΕΣΚΑ ΑΥΓΑ 10ΑΔΑ 53-63ΓΡ,1.99,0.2,89005866_1.jpg,1,Αυγά,τμχ,,MarketIn,24-07-2024,30-07-2024,,
20,89034743,ECONOMY ΜΑΡΓΑΡΙΝΗ SOFT CLASSIC 250ΓΡ,0.85,3.4,89034743_1.jpg,1,Μαργαρίνες,kg,,MarketIn,24-07-2024,30-07-2024,,
21,89069331,ECONOMY ΕΛΑΙΟΛΑΔΟ ΠΑΡΘΕΝΟ 1L,9.4,9.4,89069331_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,MarketIn,24-07-2024,30-07-2024,,
22,89012893,ECONOMY ΗΛΙΕΛΑΙΟ ΡΑΦΙΝΑΡΙΣΜΕΝΟ 1L,1.69,1.69,89012893_1.jpg,1,Ηλιέλαιο,lt,,MarketIn,24-07-2024,30-07-2024,,
23,89030057,ΜΦΒ ΑΡΑΚΑΣ ΚΤΨ 1Κ,1.69,1.69,89030057_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,MarketIn,24-07-2024,30-07-2024,,
23,89030059,ΜΦΒ ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ 1 Κ,1.69,1.69,89030059_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,MarketIn,24-07-2024,30-07-2024,,
24,10801001,ΖΑΧΑΡΗ ΕΙΣΑΓΩΓΗΣ ΚΡΥΣΤΑΛΛΙΚΗ 1ΚΙΛ,0.85,0.85,10801001_1.jpg,0,Λευκή Ζάχαρη,kg,,MarketIn,24-07-2024,30-07-2024,,
25,89068643,ΝΟΥΝΟΥ ΒΡ.ΚΡΕΜΑ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ-0.20Ε,2.75,9.17,89068643_1.jpg,0,Κρέμες για βρέφη,kg,,MarketIn,24-07-2024,30-07-2024,,
26,89079777,NAN ΒΡΕΦΙΚΟ ΓΑΛΑ 1+ 1L,2.49,2.49,89079777_1.jpg,0,Γάλα για βρέφη,kg,,MarketIn,24-07-2024,30-07-2024,,
27,89027437,ΜΦΒ ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ 96ΓΡ.,1.05,10.94,89027437_1.jpg,0,Ελληνικός Καφές,kg,,MarketIn,24-07-2024,30-07-2024,,
28,89054459,ECONOMY ΚΑΦΕΣ ΣΤΙΓΜΙΑΙΟΣ 200ΓΡ,4.99,24.95,89054459_1.jpg,1,Στιγμιαίος Καφές,kg,,MarketIn,24-07-2024,30-07-2024,,
29,89053256,ECONOMY ΚΑΦΕΣ ΦΙΛΤΡΟΥ GOLD 500ΓΡ,5.99,11.98,89053256_1.jpg,1,Γαλλικός Καφές,kg,,MarketIn,24-07-2024,30-07-2024,,
30,89054328,ΜΦΒ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,0.95,4.75,89054328_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,diabetes,MarketIn,24-07-2024,30-07-2024,,
32,89023921,ΜΦΒ ΦΑΚΕΣ ΨΙΛΕΣ ΕΛΛΗΝΙΚΕΣ 500ΓΡ,0.99,1.98,89023921_1.jpg,0,Φακές,kg,,MarketIn,24-07-2024,30-07-2024,,
32,89029592,ECONOMY ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,0.94,1.88,89029592_1.jpg,1,Φακές,kg,,MarketIn,24-07-2024,30-07-2024,,
33,89069728,ΜΦΒ ΝΕΚΤΑΡ ΠΟΡΤΟΚΑΛΙ ΜΗΛΟ ΡΟΔΑΚΙΝΟ 1L,0.69,0.69,89069728_1.jpg,0,Χυμός Πορτοκάλι,lt,,MarketIn,24-07-2024,30-07-2024,,
35,89030251,ECONOMY ΠΛΥΝΤΗΡΙΟΥ ΥΓΡΟ BLUE 30Μ 3L,3.5,0.12,89030251_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,MarketIn,24-07-2024,30-07-2024,,
35,89030255,ECONOMY ΠΛΥΝΤΗΡΙΟΥ ΥΓΡΟ ΛΩΤΟΣ 30Μ 3L,3.5,0.12,89030255_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,MarketIn,24-07-2024,30-07-2024,,
35,89071019,ECONOMY ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 40MEZ,3.99,0.1,89071019_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,MarketIn,24-07-2024,30-07-2024,,
36,89006121,ECONOMY ΧΛΩΡΙΟ REGULAR 2LT,0.95,0.48,89006121_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,MarketIn,24-07-2024,30-07-2024,,
36,89021425,ECONOMY ΧΛΩΡΙΟ ΛΕΜΟΝΙ 2LT,0.95,0.48,89021425_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,MarketIn,24-07-2024,30-07-2024,,
37,89053152,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΛΕΜΟΝΙ 1L,0.99,0.99,89053152_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,MarketIn,24-07-2024,30-07-2024,,
37,89053153,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΞΥΔΙ 1L,0.99,0.99,89053153_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,MarketIn,24-07-2024,30-07-2024,,
38,89027337,ECONOMY ΡΟΛΟ ΚΟΥΖΙΝΑΣ 2Φ 765ΓΡ,2.35,3.07,89027337_1.jpg,1,Χαρτί Κουζίνας,kg,,MarketIn,24-07-2024,30-07-2024,,
39,89012315,ORAL-B ΟΔΟΝΤΟΚΡΕΜΑ 1-2-3 MINT 75ML,0.99,13.2,89012315_1.jpg,0,Οδοντόκρεμα,kg,,MarketIn,24-07-2024,30-07-2024,,
40,89006156,ECONOMY ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 8Τ 344ΓΡ,1.7,0.21,89006156_1.jpg,1,Χαρτί Υγείας,τμχ,,MarketIn,24-07-2024,30-07-2024,,
41,89015536,ECONOMY ΣΕΡΒΙΕΤΕΣ ULTRA SUPER NIGHT 10T,0.99,0.1,89015536_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,MarketIn,24-07-2024,30-07-2024,,
41,89015537,ECONOMY ΣΕΡΒΙΕΤΕΣ ULTRA REGULAR 10T,0.99,0.1,89015537_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,MarketIn,24-07-2024,30-07-2024,,
42,89049280,ECONOMY ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,0.95,1.9,89049280_1.jpg,1,Προϊόντα Βρώμης,kg,diabetes,MarketIn,24-07-2024,30-07-2024,,
43,89053840,G&B ΣΑΜΠΟΥΑΝ ΕΥΑΙΣΘΗΤΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89053840_1.jpg,0,Σαμπουάν,lt,,MarketIn,24-07-2024,30-07-2024,,
43,89067682,G&B ΣΑΜΠΟΥΑΝ ΓΙΑ ΒΑΜΜΕΝΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067682_1.jpg,0,Σαμπουάν,lt,,MarketIn,24-07-2024,30-07-2024,,
43,89067683,G&B ΣΑΜΠΟΥΑΝ ΤΑΛΑΙΠΩΡΗΜΕΝΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067683_1.jpg,0,Σαμπουάν,lt,,MarketIn,24-07-2024,30-07-2024,,
43,89067684,G&B ΣΑΜΠΟΥΑΝ ΓΙΑ ΚΑΝΟΝΙΚΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067684_1.jpg,0,Σαμπουάν,lt,,MarketIn,24-07-2024,30-07-2024,,
44,89030685,ΕΛΑΑ ΠΑΡΑΔΟΣΙΑΚΟ ΣΑΠΟΥΝΙ ΕΛΑΙΟΛΑΔΟ 100ΓΡ,0.35,3.5,89030685_1.jpg,0,Σαπούνι Στερεό,kg,,MarketIn,24-07-2024,30-07-2024,,
45,89030987,ECONOMY ΓΕΡΟΝΤΙΚΗ ΠΑΝΑ Ν.2 15ΤΕΜ.,4.99,0.33,89030987_1.jpg,1,Πάνες Ακράτειας,τμχ,,MarketIn,24-07-2024,30-07-2024,,
46,89049159,ECONOMY ΒΡΕΦΙΚΕΣ ΠΑΝΕΣ Ν.4 8-14 18Τ,2.99,0.17,89049159_1.jpg,1,Πάνες για Μωρά,τμχ,,MarketIn,24-07-2024,30-07-2024,,
47,89069248,ECONOMY ΜΩΡΟΜΑΝΤΗΛΑ ΛΕΒΑΝΤΑ 72Τ,0.69,0.01,89069248_1.jpg,1,Μωρομάντηλα,τμχ,,MarketIn,24-07-2024,30-07-2024,,
48,89069356,G&B ΠΑΙΔΙΚΟ ΣΑΜΠΟΥΑΝ ΧΑΜΟΜΗΛΙ 750ML,1.89,2.52,89069356_1.jpg,0,Σαμπουάν για Μωρά,lt,,MarketIn,24-07-2024,30-07-2024,,
49,89027106,ECONOMY ΣΚΥΛΟΥ ΒΟΔΙΝΟ 405ΓΡ,0.59,1.46,89027106_1.jpg,1,Τροφή για Σκύλους,kg,,MarketIn,24-07-2024,30-07-2024,,
50,89027595,ECONOMY ΓΑΤΑΣ ΠΑΤΕ ΜΕ ΣΟΛΩΜΟ 100ΓΡ,0.45,4.5,89027595_1.jpg,1,Τροφή για γάτες,kg,,MarketIn,24-07-2024,30-07-2024,,
51,89016870,ECONOMY ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1Κ,0.69,0.69,89016870_1.jpg,1,Αλεύρι,kg,,MarketIn,24-07-2024,30-07-2024,,
51,89027258,ΜΦΒ ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1ΚΙΛΟΥ,0.89,0.89,89027258_1.jpg,0,Αλεύρι,kg,,MarketIn,24-07-2024,30-07-2024,,
52,89068708,ΕΛΙΑ Μ/Ο ΝΕΑΡΟ ΜΟΣΧΑΡΙ ΟΛΛΑΝΔΙΑΣ ΤΟ ΚΙΛΟ,8.25,8.25,89068708_1.jpg,0,Μοσχάρι,kg,,MarketIn,24-07-2024,30-07-2024,,
53,14001005,ΕΝ ΕΛΛΑΔΙ ΠΑΡΙΖΑ ΦΟΡΜΑ ΤΟ ΚΙΛΟ,6.99,6.99,14001005_1.jpg,0,Πάριζα,kg,,MarketIn,24-07-2024,30-07-2024,,
53,89035679,ECONOMY ΧΩΡ.ΓΛΟΥΤ ΠΑΡΙΖΑΚΙ 500ΓΡ 1.79Ε,1.5,3,89035679_1.jpg,1,Πάριζα,kg,,MarketIn,24-07-2024,30-07-2024,,
54,89023770,ECONOMY ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ ΠΛΗΡΕΣ 1L,0.95,0.95,89023770_1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,MarketIn,24-07-2024,30-07-2024,,
55,89023771,ECONOMY ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ ΕΛΑΦΡΥ 1L,0.95,0.95,89023771_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,MarketIn,24-07-2024,30-07-2024,,
56,89064872,ΜΦΒ ΛΕΥΚΟ ΟΡΕΙΝΟ ΤΟ ΚΙΛΟ,4.99,4.99,89064872_1.jpg,0,Λευκό τυρί,kg,,MarketIn,24-07-2024,30-07-2024,,
57,89023922,ΜΦΒ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΛΛΗΝΙΚΑ 500ΓΡ,1.39,2.78,89023922_1.jpg,0,Φασόλια,kg,,MarketIn,24-07-2024,30-07-2024,,
57,89025424,ECONOMY ΚΟΚΚΙΝΑ ΦΑΣΟΛΙΑ 400ΓΡ,0.78,1.95,89025424_1.jpg,1,Φασόλια,kg,,MarketIn,24-07-2024,30-07-2024,,
58,89023925,ΜΦΒ ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ ΕΛΛΗΝΙΚΑ 500ΓΡ,1.45,2.9,89023925_1.jpg,0,Ρεβύθια,kg,,MarketIn,24-07-2024,30-07-2024,,
58,89031418,ECONOMY ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,1.39,2.78,89031418_1.jpg,1,Ρεβύθια,kg,,MarketIn,24-07-2024,30-07-2024,,
1,230402,AGRINO ΡΥΖΙ ΦΑΝΣΥ 500G                                      ,1.64,3.28,230402_E1.jpg,0,Ρύζι,Kg,,MyMarket,24-07-2024,30-07-2024,,
2,302000,MY GUSTO ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 680G                            ,1.35,1.99,302000_E1.jpg,1,Ψωμί για Tοστ,Kg,,MyMarket,24-07-2024,30-07-2024,,
2,351005,MY GUSTO ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 680G                            ,1.35,1.99,351005_E1.jpg,1,Ψωμί για Tοστ,Kg,,MyMarket,24-07-2024,30-07-2024,,
3,300020,ΒΟΣΙΝΑΚΗ ΦΟΥΡΝΙΣΜΑΤΑ ΣΤΑΡΕΝΙΟ 500G                          ,1.70,3.40,300020_E1.jpg,0,Ψωμί Φραντζόλα,Kg,,MyMarket,24-07-2024,30-07-2024,,
4,302353,ΠΑΠΑΔΟΠΟΥΛΟΥ ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ 510G (3+1 ΔΩΡΟ)            ,1.55,3.04,302353_E1.jpg,0,Φρυγανιές,Kg,,MyMarket,24-07-2024,30-07-2024,,
5,233004,ΜΕΛΙΣΣΑ ΣΠΑΓΓΕΤΙ ΝΟ 6 500G                                  ,0.73,1.46,233004_E1.jpg,0,Μακαρόνια Νο 6,Kg,,MyMarket,24-07-2024,30-07-2024,,
6,134069,ΣΠΑΛΑ ΧΟΙΡΙΝΗ ΝΩΠΗ ΧΩΡΙΣ ΚΟΚΑΛΟ  ΕΛΛΗΝΙΚΗ (ΤΙΜΗ ΚΙΛ )       ,6.09,6.09,134069_E1.jpg,0,Νωπό Χοιρινό,Kg,,MyMarket,24-07-2024,30-07-2024,,
7,137705,ΑΜΒΡΟΣΙΑΔΗΣ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ Τ.Κ.                    ,2.99,2.99,137774_E1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,MyMarket,24-07-2024,30-07-2024,,
7,137711,ΑΡΤΑ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ XYMA ΤΙΜΗ ΚΙΛΟΥ                ,2.99,2.99,137774_E2.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,MyMarket,24-07-2024,30-07-2024,,
8,105429,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ(ΤΙΜΗ ΚΙΛΟΥ)                      ,7.65,7.65,105429_E1.jpg,0,Γαλοπούλα,Kg,,MyMarket,24-07-2024,30-07-2024,,
8,105430,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ (ΤΙΜΗ ΚΙΛΟΥ)                       ,7.65,7.65,105430_E1.jpg,0,Γαλοπούλα,Kg,,MyMarket,24-07-2024,30-07-2024,,
8,105628,ΥΦΑΝΤΗΣ FOUANTRE ΓΑΛΟΠΟΥΛΑ ΨΗΤΗ(ΤΙΜΗ ΚΙΛΟΥ)                 ,13.29,13.29,105628_E1.jpg,0,Γαλοπούλα,Kg,,MyMarket,24-07-2024,30-07-2024,,
9,144360,MY KOUZINA ΜΠΑΡΜΠΟΥΝΙΑ ΟΛΟΚΛΗΡΑ ΚΑΤΕΨΥΓΜΕΝΑ 900G            ,4.55,5.06,144360_E1.jpg,1,Ψάρια Κατεψυγμένα,Kg,,MyMarket,24-07-2024,30-07-2024,,
10,113133,MY FRESCO ΓΑΛΑ ΠΛΗΡΕΣ 1L                                    ,1.00,1.00,113133_E1.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,MyMarket,24-07-2024,30-07-2024,,
10,113264,MY FRESCO ΓΑΛΑ ΠΛΗΡΕΣ 1L                                    ,1.00,1.00,113264_E1.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,MyMarket,24-07-2024,30-07-2024,,
10,113501,ΟΛΥΜΠΟΣ ΓΑΛΑ ΦΡΕΣΚΟ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ 3.7% ΛΙΠΑΡΑ 1L        ,1.49,1.49,113501_E1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,MyMarket,24-07-2024,30-07-2024,,
11,113132,MY FRESCO ΓΑΛΑ ΕΛΑΦΡΥ 1L                                    ,1.00,1.00,113132_E1.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,MyMarket,24-07-2024,30-07-2024,,
11,113265,MY FRESCO ΓΑΛΑ ΕΛΑΦΡΥ 1L                                    ,1.00,1.00,113265_E1.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,MyMarket,24-07-2024,30-07-2024,,
11,113511,ΟΛΥΜΠΟΣ ΓΑΛΑ ΦΡΕΣΚΟ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ 1.7% ΛΙΠΑΡΑ 1L        ,1.49,1.49,113511_E1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,MyMarket,24-07-2024,30-07-2024,,
12,250070,ΝΟΥΝΟΥ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 400G (6ΤΕΜ)                        ,6.05,2.52,250070_E1.jpg,0,Γάλα Εβαπορέ,lt,,MyMarket,24-07-2024,30-07-2024,,
13,117018,TOTAL ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 5% ΛΙΠΑΡΑ 500G                    ,2.09,4.18,117018_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MyMarket,24-07-2024,30-07-2024,,
13,117704,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10% ΛΙΠΑΡΑ 1ΚG EL-ELGO 19.974  ,2.50,2.50,117704_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MyMarket,24-07-2024,30-07-2024,,
13,117837,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ.10%ΛΙΠ. 200G(3TEM) EL-ELGO 19.974   ,1.75,2.92,117837_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MyMarket,24-07-2024,30-07-2024,,
13,118859,ΝΟΥΝΟΥ ΓΙΑΟΥΡΤΙ ΣΤΡ. ΠΛΗΡΕΣ 6/1KG(-0.50                     ,3.16,3.16,118859_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,MyMarket,24-07-2024,30-07-2024,,
14,117223,TOTAL ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 500G                    ,2.09,4.18,117223_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MyMarket,24-07-2024,30-07-2024,,
14,117706,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 1KG EL-ELGO 19.973   ,2.50,2.50,117706_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MyMarket,24-07-2024,30-07-2024,,
14,117836,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ. 2%ΛΙΠΑΡΑ 200G(3ΤΕΜ) EL-ELGO 19.973 ,1.75,2.92,117836_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MyMarket,24-07-2024,30-07-2024,,
14,118858,ΝΟΥΝΟΥ ΓΙΑΟΥΡΤΙ ΣΤΡ. 1.5% 6/1KG (-0.50)                     ,3.16,3.16,118858_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,MyMarket,24-07-2024,30-07-2024,,
15,123009,ΧΡΥΣΑΦΗ ΤΥΡΙ ΦΕΤΑ ΛΗΜΝΟΥ ΠΟΠ (ΤΙΜΗ ΚΙΛΟΥ)                   ,7.95,7.95,123009_E1.jpg,0,Τυρί Φέτα,kg,,MyMarket,24-07-2024,30-07-2024,,
16,125316,ΝΟΥΝΟΥ ΤΥΡΙ GOUDA ΦΡΑΝΤΖΟΛΑ ΟΛΛΑΝΔΙΑΣ ΠΡΟΕΛ. Ε.Ε. (Τ.Κ.)    ,8.06,8.06,125316_E1.jpg,0,Τυρί Γκούντα,kg,,MyMarket,24-07-2024,30-07-2024,,
17,128152,DIROLLO CLASSIC ΦΡΑΤΖΟΛΑ ΠΡΟΕΛ. Ε.Ε. (ΤΙΜΗ ΚΙΛΟΥ)           ,8.32,8.32,128152_E1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,MyMarket,24-07-2024,30-07-2024,,
18,226035,ΧΩΡΙΟ ΕΛΑΦΡΑ ΣΥΜΠΥΚΝΩΜΕΝΟΣ ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500G               ,0.72,1.44,226035_E1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,MyMarket,24-07-2024,30-07-2024,,
19,111304,ΒΛΑΧΑΚΗ ΑΥΓΑ ΑΧΥΡΩΝΑ ΚΑΛΑΜΠΟΚΙΟΥ 6ΑΔΑ 53-63G (M) (-0.50)    ,1.74,0.29,111304_E1.jpg,0,Αυγά,τμχ,,MyMarket,24-07-2024,30-07-2024,,
19,669310,ΧΡΥΣΑ ΑΥΓΑ ΦΡΕΣΚΑ 6ΑΔΑ 53-63G (Μ)                           ,1.37,0.23,669310_E1.jpg,0,Αυγά,τμχ,,MyMarket,24-07-2024,30-07-2024,,
20,122241,ΒΙΤΑΜ ΠΑΚΕΤΟ ΦΥΤΙΚΟ 200G                                    ,0.91,4.55,122241_E1.jpg,0,Μαργαρίνες,kg,,MyMarket,24-07-2024,30-07-2024,,
20,122275,BELLA ΜΑΡΓΑΡΙΝΗ SOFT 3/4 60% ΛΙΠΑΡΑ 250G                    ,0.89,3.56,122275_E1.jpg,0,Μαργαρίνες,kg,,MyMarket,24-07-2024,30-07-2024,,
21,240046,MY KOUZINA ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ 1L                  ,10.90,10.90,240046_E1.jpg,1,Παρθένο Ελαιόλαδο,lt,,MyMarket,24-07-2024,30-07-2024,,
22,244077,ΕΦΥΡΑ ΗΛΙΕΛΑΙΟ 15/1L                                        ,1.45,1.45,244077_E1.jpg,0,Ηλιέλαιο,lt,,MyMarket,24-07-2024,30-07-2024,,
23,142999,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΑΡΑΚΑΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 1.1KG                    ,3.44,3.13,142999_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,MyMarket,24-07-2024,30-07-2024,,
23,143182,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΚΤΨ 1.100G                  ,3.53,3.21,143182_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,MyMarket,24-07-2024,30-07-2024,,
24,257112,ROYAL SUGAR ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ ΕΙΣΑΓΩΓΗΣ 1KG          ,0.83,0.83,257112_E1.jpg,0,Λευκή Ζάχαρη,kg,,MyMarket,24-07-2024,30-07-2024,,
25,271286,NUTRICIA ΦΑΡΙΝ ΛΑΚΤΕ 250G                                   ,2.71,10.84,271286_E1.jpg,0,Κρέμες για βρέφη,kg,,MyMarket,24-07-2024,30-07-2024,,
26,270051,NUTRICIA ALMIRON GROWING UP 1+ 1L                           ,2.13,2.13,270051_E1.jpg,0,Γάλα για βρέφη,kg,,MyMarket,24-07-2024,30-07-2024,,
27,261733,ΕΛ ΓΚΡΕΚΟ ΕΛΛΗΝΙΚΟΣ ΚΑΦΕΣ 168G                              ,1.56,9.29,261733_E1.jpg,0,Ελληνικός Καφές,kg,,MyMarket,24-07-2024,30-07-2024,,
