barcode,name,parent_categ,category_name,category_uuid,price,price_normalized,unit,image,diabetes,merchant_name,merchant_displayname,pl,from,until
2572907,ΣΑΠΟΥΝΙ MR GRAND ΓΑΛΑ ΑΜΥΓΔΑΛΟΥ 125ΓΡ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαπούνι Στερεό,44,0.49,3.92,kg,2572907_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
2572915,ΣΑΠΟΥΝΙ MR GRAND ΒΙΟΛΕΤΑ 125ΓΡ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαπούνι Στερεό,44,0.49,3.92,kg,2572915_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1414127,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND MEDIUM N2 15T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,5.85,0.39,τμχ,1414127_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1414135,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND LARGE N3 12T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,5.85,0.49,τμχ,1414135_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1414143,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND XLARGE N4 10T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,5.85,0.59,τμχ,1414143_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3701901,SANI LADY SENSITIVE EXTRA 16T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,3.66,0.23,τμχ,3701901_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2685147,SANI PANTS N2 MEDIUM 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.68,0.55,τμχ,2685147_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2685154,SANI PANTS N3 LARGE 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,8.99,0.64,τμχ,2685154_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2517464,BABYLINO SENSITIVE No3 ECON 4-9K 56T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.18,τμχ,2517464_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3094307,BABYLINO SENSITIVE ECONOM Ν5+ 42T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.24,τμχ,3094307_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3877487,BABYLINO SENSITIVE No6 ECONOMY 38T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.53,0.25,τμχ,3877487_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3877495,BABYLINO SENSITIVE ECONOMY Ν7 36T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.49,0.26,τμχ,3877495_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2517498,BABYLINO SENSITIVE No4 ECON 50T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.2,τμχ,2517498_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2517548,BABYLINO SENSITIVE No4+ ECON 46T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.22,τμχ,2517548_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2517589,BABYLINO SENSITIVE No5 ECON 44T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.23,τμχ,2517589_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2393239,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ΧΑΜΟΜΗΛΙ 3Χ72Τ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.39,0.01,τμχ,default_kalathi.png,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3033834,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND SENSITIVE 3X72ΤΕΜ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.38,0.01,τμχ,default_kalathi.png,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3925492,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE FOR ALL 54T 2+1ΔΩΡΟ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.97,0.02,τμχ,3925492_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3925518,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE CALMING 63T 2+1ΔΩΡΟ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.95,0.02,τμχ,3925518_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3622065,AGNOTIS ΣΑΜΠΟΥΑΝ & ΑΦΡΟΛΟΥΤΡΟ 400ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν για Μωρά,48,3.99,9.98,lt,3622065_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
1623339,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ 1250ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,1.69,1.35,kg,1623339_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1623347,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΚΟΤΟΠ/ΓΑΛΟΠ 1250ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,1.69,1.35,kg,1623347_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1623412,ΓΑΤΟΤΡΟΦΗ MR GRAND ΤΟΝΟΣ/ΣΟΛΩΜΟΣ 405ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για γάτες,50,0.69,1.7,kg,1623412_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
1623404,ΓΑΤΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ/ΚΟΤΟΠ 405ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για γάτες,50,0.69,1.7,kg,1623404_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
2703098,ΑΛΕΥΡΙ ΑΓ ΓΕΩΡΓΙΟΥ-0.38Ε 1Κ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ,Τρόφιμα Παντοπωλείου,Αλεύρι,51,1.45,1.45,kg,2703098_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
1794999,ΑΛΕΥΡΙ MR GRAND ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1Κ,Τρόφιμα Παντοπωλείου,Αλεύρι,51,0.7,0.7,kg,1794999_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
2306629,ΚΙΜΑΣ ΒΟΕΙΟΥ ΜΟΣΧΟΥ ΓΑΛΛΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,Φρέσκο Κρέας,Μοσχάρι,52,8.49,8.49,kg,2306629_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
0419242,ΚΙΜΑΣ ΒΟΕΙΟΥ ΜΟΣΧΟΥ ΓΕΡΜΑΝΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,Φρέσκο Κρέας,Μοσχάρι,52,8.49,8.49,kg,0419242_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3730157,ΠΑΡΙΖΑ ΤΟΣΤ ΣΕΡΡΑΙΚΗ ΧΥΜΑ,Αλλαντικά,Πάριζα,53,4.52,4.52,kg,3730157_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
2367241,ΠΑΡΙΖΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ MR GRAND ΦΕΤΕΣ 160ΓΡ,Αλλαντικά,Πάριζα,53,0.87,5.44,kg,2367241_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
2405785,ΠΑΡΙΖΑ MR GRAND ΧΥΜΑ,Αλλαντικά,Πάριζα,53,4.39,4.39,kg,2405785_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3066248,ΓΑΛΑ ΥΨΗΛ MR GRAND 3.5% 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα υψηλής παστερίωσης πλήρες,54,1.07,1.07,kg,3066248_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3066230,ΓΑΛΑ ΥΨΗΛ MR GRAND 1.5% 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα παστερίωσης με χαμηλά λιπαρά,55,1.07,1.07,kg,3066230_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
2491363,ΑΓΕΛΑΔΙΝΟ ΛΕΥΚΟ ΤΥΡΙ MR GRAND ΧΥΜΑ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,5.99,5.99,kg,2491363_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3944444,ΛΕΥΚΟ ΤΥΡΙ  ΑΓΕΛΑΔΙΝΟ ΡΟΔΟΠΗ ΤΑΠΕΡ 800ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,4.69,5.86,kg,3944444_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
3256088,ΛΕΥΚΟ ΤΥΡΙ ΑΓΕΛΑΔΙΝΟ ΦΑΡΜΑ ΘΕΣΣΑΛΙΑΣ ΧΥΜΑ 15Κ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,6.3,6.3,kg,3256088_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
1515394,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ MR GRAND 500ΓΡ,Τρόφιμα Παντοπωλείου,Φασόλια,57,1.25,2.5,kg,1515394_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3814068,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΛΛΗΝΙΚΑ AGRIFARM 500ΓΡ,Τρόφιμα Παντοπωλείου,Φασόλια,57,2.34,4.68,kg,3814068_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
1515428,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ MR GRAND 500ΓΡ,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,1.69,3.38,kg,1515428_1.jpg,,masoutis,Μασούτης,1,2024-07-24,2024-07-30
3476785,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,1.97,3.94,kg,3476785_1.jpg,,masoutis,Μασούτης,0,2024-07-24,2024-07-30
89018845,ECONOMY ΡΥΖΙ ΕΛΛΗΝΙΚΟ ΓΛΑΣΣΕ 500ΓΡ,Τρόφιμα Παντοπωλείου,Ρύζι,1,0.69,1.38,Kg,89018845_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89023916,ΜΦΒ ΡΥΖΙ ΝΥΧΑΚΙ ΕΛΛΗΝΙΚΟ 500ΓΡ,Τρόφιμα Παντοπωλείου,Ρύζι,1,0.85,1.7,Kg,89023916_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89027577,ΜΦΒ ΨΩΜΙ ΤΟΣΤ ΦΟΡΜΑ ΣΤΑΡΕΝΙΟ 680ΓΡ,Είδη Αρτοζαχαροπλαστείου,Ψωμί για Tοστ,2,1.25,1.84,Kg,89027577_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89016715,ΠΑΠΑΔ/ΛΟΥ ΧΩΡΙΑΝΟ ΨΩΜΙ ΟΛΙΚ ΣΙΚΑΛΗ 500ΓΡ,Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,1.65,3.3,Kg,89016715_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
11002076,FORMA ΦΡΥΓΑΝΙΕΣ ΣΙΤΟΥ ΣΕΛΟΦΑΝ 125ΓΡ 3+1Δ,Είδη Αρτοζαχαροπλαστείου,Φρυγανιές,4,1.25,2.5,Kg,11002076_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89027747,ΜΦΒ ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ Ν6 500ΓΡ,Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,0.69,1.38,Kg,89027747_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89027762,ECONOMY ΣΠΑΓΓΕΤΙ Ν6 1Κ,Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,1.19,1.19,Kg,89027762_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
14304049,ΧΟΙΡΙΝΟ ΡΟΛΟ ΓΕΜΙΣΤΟ ΝΩΠΟ ΕΕ ΤΟ ΚΙΛΟ,Φρέσκο Κρέας,Νωπό Χοιρινό,6,5.99,5.99,Kg,14304049_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
14303021,ΠΙΝΔΟΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,Φρέσκο Κρέας,Νωπό Κοτόπουλο Ολόκληρο,7,3.49,3.49,Kg,14303021_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89025559,ΑΡΤΑΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,Φρέσκο Κρέας,Νωπό Κοτόπουλο Ολόκληρο,7,3.49,3.49,Kg,89025559_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89013600,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΤΟ ΚΙΛΟ,Αλλαντικά,Γαλοπούλα,8,6.99,6.99,Kg,89013600_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89019174,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΤΟ ΚΙΛΟ,Αλλαντικά,Γαλοπούλα,8,6.99,6.99,Kg,89019174_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89054407,KOLYMBI ΠΑΓΚΑΣΙΟΣ ΦΙΛ ΚΤΨ 220+ΒΙΕΤ 800ΓΡ,Κατεψυγμένα,Ψάρια Κατεψυγμένα,9,3.99,4.99,Kg,89054407_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89023939,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο Πλήρες,10,1.19,1.19,lt,89023939_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89023940,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),11,1.19,1.19,lt,89023940_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89047442,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 7.5% 410ΓΡ,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Εβαπορέ,12,0.95,2.32,lt,89047442_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89047443,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 4% 410ΓΡ,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Εβαπορέ,12,0.95,2.32,lt,89047443_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89025331,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 200ΓΡ,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,0.39,1.95,kg,89025331_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89034559,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟ 5% 850ΓΡ-0.80Ε,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,1.89,2.22,kg,89034559_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89041155,ΚΟΛΙΟΣ CUISINE ΣΤΡΑΓΓΙΣΤΟ ΕΔΕΣΜΑ 2Χ150ΓΡ,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,0.99,3.3,kg,89041155_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89025333,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΛΑΦ 2% 200Γ,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,0.39,1.95,kg,89025333_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89034561,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟ 2% 850ΓΡ-0.80Ε,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,1.89,2.22,kg,89034561_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89067434,ΜΦΒ ΦΕΤΑ ΠΟΠ ΜΕΣΟΤΟΠΟΥ ΛΕΣΒΟΥ ΚΙΛΟ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Φέτα,15,8.99,8.99,kg,89067434_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
12208006,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ ΤΟ ΚΙΛΟ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,5.99,5.99,kg,12208006_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89051656,ΜΦΒ ΓΚΟΥΝΤΑ LIGHT 30% ΤΟΣΤ ΤΟ ΚΙΛΟ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί με Χαμηλά Λιπαρά,17,6.99,6.99,kg,89051656_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89011906,ECONOMY ΧΥΜΟΣ ΤΟΜΑΤΑΣ PASSATA 500ΓΡ,Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.49,0.98,kg,89011906_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89071150,ΜΦΒ PASSATA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.59,1.18,kg,89071150_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89005866,ECONOMY ΦΡΕΣΚΑ ΑΥΓΑ 10ΑΔΑ 53-63ΓΡ,"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,1.99,0.2,τμχ,89005866_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89034743,ECONOMY ΜΑΡΓΑΡΙΝΗ SOFT CLASSIC 250ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Μαργαρίνες,20,0.85,3.4,kg,89034743_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89069331,ECONOMY ΕΛΑΙΟΛΑΔΟ ΠΑΡΘΕΝΟ 1L,Τρόφιμα Παντοπωλείου,Παρθένο Ελαιόλαδο,21,9.4,9.4,lt,89069331_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89012893,ECONOMY ΗΛΙΕΛΑΙΟ ΡΑΦΙΝΑΡΙΣΜΕΝΟ 1L,Τρόφιμα Παντοπωλείου,Ηλιέλαιο,22,1.69,1.69,lt,89012893_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89030057,ΜΦΒ ΑΡΑΚΑΣ ΚΤΨ 1Κ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,1.69,1.69,kg,89030057_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89030059,ΜΦΒ ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ 1 Κ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,1.69,1.69,kg,89030059_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
10801001,ΖΑΧΑΡΗ ΕΙΣΑΓΩΓΗΣ ΚΡΥΣΤΑΛΛΙΚΗ 1ΚΙΛ,Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.85,0.85,kg,10801001_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89068643,ΝΟΥΝΟΥ ΒΡ.ΚΡΕΜΑ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ-0.20Ε,Βρεφικές & Παιδικές τροφές,Κρέμες για βρέφη,25,2.75,9.17,kg,89068643_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89079777,NAN ΒΡΕΦΙΚΟ ΓΑΛΑ 1+ 1L,Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,2.49,2.49,kg,89079777_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89027437,ΜΦΒ ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ 96ΓΡ.,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,1.05,10.94,kg,89027437_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89054459,ECONOMY ΚΑΦΕΣ ΣΤΙΓΜΙΑΙΟΣ 200ΓΡ,Είδη πρωινού & Ροφήματα,Στιγμιαίος Καφές,28,4.99,24.95,kg,89054459_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89053256,ECONOMY ΚΑΦΕΣ ΦΙΛΤΡΟΥ GOLD 500ΓΡ,Είδη πρωινού & Ροφήματα,Γαλλικός Καφές,29,5.99,11.98,kg,89053256_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89054328,ΜΦΒ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,Τρόφιμα Παντοπωλείου,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,30,0.95,4.75,kg,89054328_1.jpg,diabetes,marketin,MarketIn,0,2024-07-24,2024-07-30
89023921,ΜΦΒ ΦΑΚΕΣ ΨΙΛΕΣ ΕΛΛΗΝΙΚΕΣ 500ΓΡ,Τρόφιμα Παντοπωλείου,Φακές,32,0.99,1.98,kg,89023921_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89029592,ECONOMY ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,Τρόφιμα Παντοπωλείου,Φακές,32,0.94,1.88,kg,89029592_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89069728,ΜΦΒ ΝΕΚΤΑΡ ΠΟΡΤΟΚΑΛΙ ΜΗΛΟ ΡΟΔΑΚΙΝΟ 1L,"Αναψυκτικά, Νερά & Χυμοί",Χυμός Πορτοκάλι,33,0.69,0.69,lt,89069728_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89030251,ECONOMY ΠΛΥΝΤΗΡΙΟΥ ΥΓΡΟ BLUE 30Μ 3L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,3.5,0.12,μεζ,89030251_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89030255,ECONOMY ΠΛΥΝΤΗΡΙΟΥ ΥΓΡΟ ΛΩΤΟΣ 30Μ 3L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,3.5,0.12,μεζ,89030255_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89071019,ECONOMY ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 40MEZ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,3.99,0.1,μεζ,89071019_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89006121,ECONOMY ΧΛΩΡΙΟ REGULAR 2LT,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,0.95,0.48,lt,89006121_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89021425,ECONOMY ΧΛΩΡΙΟ ΛΕΜΟΝΙ 2LT,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,0.95,0.48,lt,89021425_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89053152,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΛΕΜΟΝΙ 1L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,0.99,0.99,lt,89053152_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89053153,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΞΥΔΙ 1L,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,0.99,0.99,lt,89053153_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89027337,ECONOMY ΡΟΛΟ ΚΟΥΖΙΝΑΣ 2Φ 765ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,2.35,3.07,kg,89027337_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89012315,ORAL-B ΟΔΟΝΤΟΚΡΕΜΑ 1-2-3 MINT 75ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Οδοντόκρεμα,39,0.99,13.2,kg,89012315_1.jpg,,marketin,MarketIn,0,2024-07-24,2024-07-30
89006156,ECONOMY ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 8Τ 344ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Υγείας,40,1.7,0.21,τμχ,89006156_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
89015536,ECONOMY ΣΕΡΒΙΕΤΕΣ ULTRA SUPER NIGHT 10T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,0.99,0.1,τμχ,89015536_1.jpg,,marketin,MarketIn,1,2024-07-24,2024-07-30
